id,filepath,filename,extension,frontmatter_status,frontmatter
1762,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Capacidade térmica (Fórmula).md,Capacidade térmica (Fórmula),.md,FrontmatterStatus.VALID,"{'aliases': ['Capacidade calorífica (Fórmula)'], 'tags': ['exp_matematica/formula', 'mov/fisica'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]'], 'created': '2026-03-26 10:20:58', 'modified': '2026-03-26 10:25:18'}"
1763,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Capacidade térmica (Símbolo).md,Capacidade térmica (Símbolo),.md,FrontmatterStatus.VALID,"{'aliases': ['Capacidade calorífica (Símbolo)'], 'tags': ['exp_matematica/simbolo'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]'], 'created': '2026-03-26 10:19:08', 'modified': '2026-03-26 10:22:49'}"
1764,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Capacidade térmica.md,Capacidade térmica,.md,FrontmatterStatus.VALID,"{'aliases': ['Capacidade calorífica'], 'tags': ['exp_matematica/descricao', 'mov/fisica'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]'], 'created': '2026-03-25 10:02:35', 'modified': '2026-03-31 10:01:52'}"
1765,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Capacidade.md,Capacidade,.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': [], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]'], 'created': '2026-03-31 13:08:55', 'modified': '2026-03-31 13:12:40'}"
1766,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Capacitor.md,Capacitor,.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['mov/fisica', 'remnote/completo'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]']}"
1767,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Ceticismo e Autoimagem.md,Ceticismo e Autoimagem,.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['pessoal', 'uso_de_IA/base', 'uso_de_IA/resumo'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]'], 'created': '2026-03-07 13:36:09', 'modified': '2026-04-09 13:30:19'}"
1768,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Ceticismo seletivo.md,Ceticismo seletivo,.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['area/vieses'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]'], 'created': '2026-04-09 13:14:31', 'modified': '2026-04-09 13:16:23'}"
1769,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Classe.md,Classe,.md,FrontmatterStatus.VALID,"{'aliases': ['Classes'], 'tags': ['mov/computacao/programacao', 'remnote/completo'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]'], 'created': '2025-12-06 16:16:43', 'modified': '2025-12-15 11:06:59'}"
1770,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Coleção de links.md,Coleção de links,.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['armazem', 'midia/sites'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Atual]]'], 'created': '2025-12-14 12:05:22', 'modified': '2026-04-02 17:10:46'}"
1771,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Comandos úteis de OpenFOAM no WSL.md,Comandos úteis de OpenFOAM no WSL,.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['mov/faculdade/disciplina'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'disciplinas': ['[[Tópicos Especiais em Mecânicas do Fluido (Estudo de OpenFOAM) (Disciplina)]]'], 'status': ['[[Completa]]'], 'estudo_tipos': ['nota-comum']}"
1772,"C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Comandos, dicas e boas práticas relacionadas ao uso de ambiente virtual.md","Comandos, dicas e boas práticas relacionadas ao uso de ambiente virtual",.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['mov/computacao/programacao/python'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'estudo_tipos': ['nota-comum'], 'status': ['[[Completa]]'], 'modified': '2026-01-01 17:05:24'}"
1773,"C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Comandos, dicas e boas práticas relacionados ao uso do git e github no VSCode.md","Comandos, dicas e boas práticas relacionados ao uso do git e github no VSCode",.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['mov/faculdade/pjenergy'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]'], 'estudo_tipos': ['nota-comum'], 'modified': '2026-01-21 18:06:20'}"
1774,"C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Comida, violência e prisão.md","Comida, violência e prisão",.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['mov/viagens/vgm1'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]'], 'dia': '2025-02-10', 'created': '2025-12-07 11:14:52', 'modified': '2025-12-07 11:15:23'}"
1775,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Como agir quando há prazer mas não há motivação.md,Como agir quando há prazer mas não há motivação,.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['area/sentimento/motivacao'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]'], 'created': '2026-04-04 18:50:44', 'modified': '2026-04-04 18:50:58'}"
1776,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Como atomizar minhas notas.md,Como atomizar minhas notas,.md,FrontmatterStatus.VALID,"{'aliases': ['Como atomicizar minhas notas?'], 'tags': ['mov/meta-organizacao'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Atual]]'], 'created': '2026-02-15 20:19:28', 'modified': '2026-02-16 12:35:10'}"
1777,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Como criar as curvas de vento.md,Como criar as curvas de vento,.md,FrontmatterStatus.VALID,"{'aliases': ['Como criar as curvas de vento?'], 'tags': ['mov/faculdade/pjenergy'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]']}"
1778,"C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Como criar, editar e rodar um novo projeto no OpenFOAM.md","Como criar, editar e rodar um novo projeto no OpenFOAM",.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['mov/faculdade/disciplina'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'disciplinas': ['[[Tópicos Especiais em Mecânicas do Fluido (Estudo de OpenFOAM) (Disciplina)]]'], 'estudo_tipos': ['nota-comum'], 'status': ['[[Completa]]']}"
1779,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Como filtrar e fazer médias no projeto pjenergy.md,Como filtrar e fazer médias no projeto pjenergy,.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['mov/faculdade/pjenergy'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Atual]]']}"
1780,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Como gerar gratidão.md,Como gerar gratidão,.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['area/sentimento/gratidao'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]'], 'created': '2026-03-15 14:58:45', 'modified': '2026-03-17 12:33:55'}"
1781,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Como lidar com os conflitos mentais de decisão.md,Como lidar com os conflitos mentais de decisão,.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['pessoal', 'area/saude/mental'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]'], 'created': '2026-01-31 14:22:26', 'modified': '2026-02-02 14:09:19'}"
1782,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Como não fazer nada.md,Como não fazer nada,.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': [], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]']}"
1783,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Como o humor bizarro é divertido.md,Como o humor bizarro é divertido,.md,FrontmatterStatus.VALID,"{'aliases': ['Como o humor bizarro é divertido?'], 'tags': ['tema/comedia'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]'], 'created': '2026-01-06 21:25:35', 'modified': '2026-01-06 21:26:20'}"
1784,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Como projeção gera empatia.md,Como projeção gera empatia,.md,FrontmatterStatus.VALID,"{'aliases': ['Como projeção gera empatia?'], 'tags': [], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]'], 'created': '2026-03-10 11:15:03', 'modified': '2026-03-11 11:17:47'}"
1785,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Como se livrar do sofrimento temporal causada pela pressão profissional;econômica.md,Como se livrar do sofrimento temporal causada pela pressão profissional;econômica,.md,FrontmatterStatus.VALID,"{'aliases': ['Como se livrar do sofrimento da pressão profissional/econômica?'], 'tags': ['pessoal'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]'], 'created': '2026-01-08 14:19:38', 'modified': '2026-01-10 11:07:59'}"
1786,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Como ser grato pelo cotidiano.md,Como ser grato pelo cotidiano,.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['area/sentimento/gratidao'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]'], 'created': '2026-03-17 12:35:21', 'modified': '2026-03-17 12:42:39'}"
1787,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Como você se trata é uma amostra de como as pessoas acham que você as trataria.md,Como você se trata é uma amostra de como as pessoas acham que você as trataria,.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': 'pessoal', 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]']}"
1788,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Compilador.md,Compilador,.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['mov/computacao/programacao', 'remnote/completo'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]'], 'created': '2025-12-11 20:25:16', 'modified': '2025-12-27 08:23:55'}"
1789,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Compressibilidade (Fórmula) 2.md,Compressibilidade (Fórmula) 2,.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['exp_matematica/formula', 'mov/fisica'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]'], 'created': '2026-03-11 09:55:56', 'modified': '2026-03-17 15:05:14'}"
1790,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Compressibilidade (Fórmula).md,Compressibilidade (Fórmula),.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['exp_matematica/formula', 'mov/fisica'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]'], 'created': '2026-03-11 09:43:12', 'modified': '2026-03-11 10:01:47'}"
1791,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Compressibilidade (Símbolo).md,Compressibilidade (Símbolo),.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['exp_matematica/simbolo', 'mov/fisica'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]'], 'created': '2026-03-11 09:15:57', 'modified': '2026-03-11 09:42:57'}"
1792,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Compressibilidade.md,Compressibilidade,.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['exp_matematica/descricao', 'mov/fisica'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]'], 'created': '2026-03-11 09:10:56', 'modified': '2026-03-17 15:05:36'}"
1793,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Concisão - Mapas das minhas habilidades e limites (no contexto de buscar estágio).md,Concisão - Mapas das minhas habilidades e limites (no contexto de buscar estágio),.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['mov/estagio'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]'], 'created': '2025-12-25 20:39:41', 'modified': '2025-12-26 10:15:32'}"
1794,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\conda.md,conda,.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['mov/computacao/programacao', 'remnote/completo'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]'], 'created': '2025-12-11 18:16:08', 'modified': '2026-01-14 20:12:54'}"
1795,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Constante do ar (Símbolo).md,Constante do ar (Símbolo),.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['exp_matematica/simbolo/constante', 'mov/fisica'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]'], 'created': '2026-03-16 10:21:26', 'modified': '2026-03-16 10:25:04'}"
1796,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Constante do gás (Símbolo).md,Constante do gás (Símbolo),.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['exp_matematica/simbolo', 'mov/fisica'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]'], 'created': '2026-03-16 10:15:28', 'modified': '2026-03-17 00:51:21'}"
1797,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Constante do gás.md,Constante do gás,.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['exp_matematica/descricao', 'mov/fisica'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]'], 'created': '2026-03-16 10:18:29', 'modified': '2026-03-17 00:52:49'}"
1798,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Conteúdo da aula 1 (OI) - Conceitos Gerais.md,Conteúdo da aula 1 (OI) - Conceitos Gerais,.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['mov/faculdade/disciplina'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'disciplinas': ['[[Organização das Indústrias (Disciplina)]]'], 'estudo_tipos': ['nota-comum'], 'status': ['[[Completa]]']}"
1799,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Conteúdo da aula 2 (OI) - Estratégias das Organizações.md,Conteúdo da aula 2 (OI) - Estratégias das Organizações,.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['mov/faculdade/disciplina'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'disciplinas': ['[[Organização das Indústrias (Disciplina)]]'], 'estudo_tipos': ['nota-comum'], 'status': ['[[Completa]]'], 'modified': '2026-03-16 22:40:43'}"
1800,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Conversa importante com minha mãe.md,Conversa importante com minha mãe,.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['pessoal/intimo'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]'], 'created': '2025-12-10 18:11:30', 'modified': '2025-12-10 18:11:41'}"
1801,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Convicção.md,Convicção,.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': [], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]'], 'created': '2026-03-31 12:13:36', 'modified': '2026-03-31 13:08:25'}"
1802,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Custo de oportunidade.md,Custo de oportunidade,.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': [], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]'], 'created': '2026-02-16 14:35:37', 'modified': '2026-02-16 14:46:00'}"
1803,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Cálculo Diferencial e Integral.md,Cálculo Diferencial e Integral,.md,FrontmatterStatus.VALID,"{'aliases': ['Cálculo Infinitesimal'], 'tags': [], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]']}"
1804,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Código de máquina.md,Código de máquina,.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['mov/computacao/programacao', 'remnote/completo'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]'], 'modified': '2026-01-20 15:36:53'}"
1805,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Código-fonte.md,Código-fonte,.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['mov/computacao/programacao', 'remnote/completo'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]'], 'created': '2025-12-11 20:26:51', 'modified': '2025-12-11 20:35:44'}"
1806,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\DataFrame.md,DataFrame,.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['mov/faculdade/disciplina'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'disciplinas': ['[[Tópicos Especiais em Acústica, Dinâmica e Vibrações (Disciplina)]]'], 'status': ['[[Completa]]'], 'estudo_tipos': ['nota-comum']}"
1807,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Definição.md,Definição,.md,FrontmatterStatus.VALID,"{'aliases': ['Definições'], 'tags': ['mov/computacao/programacao', 'remnote/completo'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]'], 'created': '2026-01-15 15:51:44', 'modified': '2026-01-15 15:52:24'}"
1808,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Deformação (Símbolo).md,Deformação (Símbolo),.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['exp_matematica/simbolo', 'mov/fisica'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]'], 'created': '2026-03-26 10:39:48', 'modified': '2026-03-26 10:43:29'}"
1809,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Deformação por cisalhamento.md,Deformação por cisalhamento,.md,FrontmatterStatus.VALID,"{'aliases': ['Cisalhamento'], 'tags': ['mov/fisica'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]'], 'created': '2026-02-21 16:08:13', 'modified': '2026-02-21 16:16:35'}"
1810,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Deformação.md,Deformação,.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['mov/fisica', 'exp_matematica/descricao'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]'], 'created': '2026-02-07 10:47:37', 'modified': '2026-03-26 10:45:32'}"
1811,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Demandas que eu sinto dos outros sobre mim.md,Demandas que eu sinto dos outros sobre mim,.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': 'pessoal', 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]']}"
1812,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Densidade (Fórmula).md,Densidade (Fórmula),.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['exp_matematica/formula', 'mov/fisica'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]'], 'created': '2026-03-13 13:06:07', 'modified': '2026-03-13 13:08:14'}"
1813,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Densidade (Símbolo).md,Densidade (Símbolo),.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['exp_matematica/simbolo', 'mov/fisica'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]'], 'created': '2026-03-13 13:04:26', 'modified': '2026-03-13 13:05:49'}"
1814,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Notas Simples (Ente)\Densidade.md,Densidade,.md,FrontmatterStatus.VALID,"{'aliases': ['Densidade relativa'], 'tags': ['exp_matematica/descricao', 'mov/fisica'], 'categorias': ['[[Notas Simples (Categoria)]]'], 'status': ['[[Completa]]'], 'created': '2026-03-13 12:46:29', 'modified': '2026-03-13 13:08:50'}"
